GEO_ID,NAME,B25014_001E,B25014_001M,B25014_002E,B25014_002M,B25014_003E,B25014_003M,B25014_004E,B25014_004M,B25014_005E,B25014_005M,B25014_006E,B25014_006M,B25014_007E,B25014_007M,B25014_008E,B25014_008M,B25014_009E,B25014_009M,B25014_010E,B25014_010M,B25014_011E,B25014_011M,B25014_012E,B25014_012M,B25014_013E,B25014_013M
0500000US13249,"Schley County, Georgia",1877,137,1309,119,985,137,300,76,9,14,9,13,6,9,568,99,331,90,216,73,17,20,0,19,4,6
0500000US13093,"Dooly County, Georgia",4861,303,3393,279,2853,242,515,156,8,10,0,21,17,23,1468,253,842,210,571,177,43,40,12,16,0,21
0500000US13119,"Franklin County, Georgia",8305,273,5462,266,4184,261,1210,224,53,57,2,4,13,19,2843,286,1599,219,1151,191,41,48,52,47,0,25
0500000US13103,"Effingham County, Georgia",20489,327,15535,503,11643,581,3571,399,295,124,16,20,10,15,4954,436,3189,425,1706,283,59,45,0,31,0,31
0500000US13171,"Lamar County, Georgia",6368,293,4424,309,3694,328,727,151,3,11,0,21,0,21,1944,270,1399,252,510,171,8,14,27,41,0,21
0500000US13107,"Emanuel County, Georgia",8392,269,5507,301,4378,321,1036,151,67,51,26,20,0,25,2885,296,1686,249,1105,193,74,66,7,11,13,23
0500000US13239,"Quitman County, Georgia",934,88,642,100,515,101,97,41,30,21,0,13,0,13,292,77,222,72,70,48,0,13,0,13,0,13
0500000US13159,"Jasper County, Georgia",5087,211,3798,236,2821,242,868,184,96,82,13,25,0,21,1289,221,823,188,403,132,63,46,0,21,0,21
0500000US13167,"Johnson County, Georgia",3361,139,2293,142,1709,148,522,107,37,30,11,17,14,18,1068,162,655,136,313,91,33,31,40,40,27,38
0500000US13179,"Liberty County, Georgia",23232,524,10332,463,8069,429,2192,283,24,23,47,52,0,31,12900,640,7313,526,5019,478,391,175,159,116,18,27
0500000US13205,"Mitchell County, Georgia",7889,271,4976,293,4095,275,851,176,19,23,11,19,0,25,2913,331,1735,255,1037,215,91,64,50,60,0,25
0500000US13253,"Seminole County, Georgia",3325,191,2276,196,1742,161,499,136,23,30,6,15,6,9,1049,149,576,114,361,121,44,35,68,45,0,19
0500000US13277,"Tift County, Georgia",15058,328,8883,382,7204,386,1630,248,10,13,35,43,4,8,6175,424,4004,352,1951,359,76,71,78,72,66,60
0500000US13289,"Twiggs County, Georgia",3031,179,2405,185,1871,189,534,140,0,19,0,19,0,19,626,140,380,107,232,91,14,22,0,19,0,19
0500000US13233,"Polk County, Georgia",15011,412,9760,473,7153,446,2331,330,276,136,0,28,0,28,5251,510,3362,472,1692,384,144,88,45,52,8,12
0500000US13263,"Talbot County, Georgia",2766,119,2175,127,1866,120,298,69,11,14,0,19,0,19,591,113,422,90,97,49,36,27,36,43,0,19
0500000US13269,"Taylor County, Georgia",3437,213,2450,180,2000,195,419,89,15,25,16,13,0,19,987,178,576,154,334,109,62,60,11,17,4,7
0500000US13273,"Terrell County, Georgia",3247,158,1841,135,1539,141,285,100,17,21,0,19,0,19,1406,140,672,121,629,119,105,81,0,19,0,19
0500000US13275,"Thomas County, Georgia",17352,404,10963,445,8895,417,1796,243,194,81,78,78,0,28,6389,488,4092,410,1977,294,234,100,66,62,20,27
0500000US13279,"Toombs County, Georgia",10403,274,6115,372,4427,344,1633,274,50,34,5,9,0,25,4288,371,2585,305,1310,265,292,140,55,62,46,70
0500000US13319,"Wilkinson County, Georgia",3237,125,2438,127,1986,110,423,86,22,18,1,2,6,8,799,120,565,108,187,62,47,33,0,19,0,19
0500000US13017,"Ben Hill County, Georgia",6569,278,3905,291,3305,278,572,128,14,17,0,21,14,19,2664,320,1950,314,703,263,11,18,0,21,0,21
0500000US13033,"Burke County, Georgia",8184,278,5774,305,4368,311,1286,249,120,113,0,25,0,25,2410,322,1332,212,940,261,82,57,18,29,38,49
0500000US13047,"Catoosa County, Georgia",24636,447,18480,538,14298,494,4087,342,60,50,23,25,12,20,6156,566,4429,489,1558,268,169,151,0,31,0,31
0500000US13053,"Chattahoochee County, Georgia",2550,222,663,94,520,104,133,56,10,13,0,21,0,21,1887,239,1200,192,615,143,35,40,37,50,0,21
0500000US13055,"Chattooga County, Georgia",9098,263,6080,357,4490,303,1315,229,221,106,54,46,0,25,3018,310,1632,261,1068,233,212,106,99,72,7,12
0500000US13073,"Columbia County, Georgia",46840,944,37026,952,30054,869,6855,623,96,59,21,24,0,31,9814,775,6764,672,2729,423,138,100,152,173,31,39
0500000US13087,"Decatur County, Georgia",10153,311,5761,368,4660,358,1027,185,35,37,39,58,0,25,4392,393,2123,347,1665,288,173,92,48,43,383,177
0500000US13115,"Floyd County, Georgia",35633,519,21469,639,16918,547,4002,484,414,163,135,105,0,31,14164,656,8413,628,5345,439,328,158,43,52,35,30
0500000US13117,"Forsyth County, Georgia",73675,456,61629,637,51783,659,9456,542,289,119,40,30,61,48,12046,559,7266,429,4439,456,238,105,93,78,10,17
0500000US13137,"Habersham County, Georgia",15195,415,11667,427,8759,419,2731,306,157,88,4,6,16,25,3528,401,2204,330,1128,242,133,97,63,55,0,28
0500000US13185,"Lowndes County, Georgia",40472,531,21160,540,16747,587,4222,357,130,71,54,56,7,11,19312,676,12278,724,6184,577,412,157,199,136,239,151
0500000US13199,"Meriwether County, Georgia",8151,321,5470,310,4323,264,1070,227,75,58,2,3,0,25,2681,328,1903,318,727,189,27,35,24,26,0,25
0500000US13207,"Monroe County, Georgia",9803,289,7763,316,6648,358,1040,211,75,64,0,25,0,25,2040,283,1396,270,528,155,96,74,20,34,0,25
0500000US13261,"Sumter County, Georgia",11758,369,6561,348,5462,337,1052,189,18,21,9,10,20,19,5197,374,3036,376,1893,324,148,122,120,82,0,28
0500000US13265,"Taliaferro County, Georgia",612,65,423,53,347,51,66,23,5,7,5,4,0,13,189,48,140,43,44,25,5,4,0,13,0,13
0500000US13007,"Baker County, Georgia",1385,139,939,136,801,140,136,50,2,4,0,13,0,13,446,85,314,86,86,40,19,19,18,24,9,16
0500000US13035,"Butts County, Georgia",8157,278,5841,367,4623,374,1152,249,63,58,3,5,0,25,2316,330,1273,288,877,249,166,106,0,25,0,25
0500000US13043,"Candler County, Georgia",3965,185,2378,172,1600,155,669,138,101,76,8,13,0,21,1587,160,1028,165,467,118,92,79,0,21,0,21
0500000US13045,"Carroll County, Georgia",41150,609,26850,763,20085,820,6456,608,292,132,0,31,17,22,14300,782,8964,728,4887,624,303,137,117,78,29,39
0500000US13079,"Crawford County, Georgia",4637,203,3597,199,2715,189,766,155,69,53,0,21,47,53,1040,239,742,178,294,140,4,5,0,21,0,21
0500000US13081,"Crisp County, Georgia",8329,425,4790,364,3819,324,931,217,33,33,7,12,0,25,3539,378,2072,307,1269,292,142,117,56,66,0,25
0500000US13077,"Coweta County, Georgia",51308,444,37015,763,29722,753,6996,486,210,130,50,41,37,59,14293,784,8724,644,5027,552,401,183,141,83,0,31
0500000US13067,"Cobb County, Georgia",277222,1470,178162,1841,150304,1880,26613,1030,1068,313,124,76,53,44,99060,1891,61614,1586,33295,1235,3334,510,616,193,201,127
0500000US13083,"Dade County, Georgia",6070,241,4510,220,3324,200,1132,180,26,30,0,21,28,22,1560,248,891,192,568,184,90,70,0,21,11,18
0500000US13297,"Walton County, Georgia",31133,390,22822,624,17655,594,4993,430,129,56,21,23,24,29,8311,590,5212,479,2765,289,280,131,54,52,0,31
0500000US13027,"Brooks County, Georgia",6350,257,4748,277,3737,260,884,172,12,14,110,86,5,10,1602,238,779,184,762,190,31,38,18,25,12,19
0500000US13091,"Dodge County, Georgia",7694,414,5091,322,3949,310,1065,191,73,76,0,25,4,6,2603,343,1777,263,752,219,74,49,0,25,0,25
0500000US13105,"Elbert County, Georgia",7491,279,5466,273,4341,282,1037,176,58,38,20,24,10,17,2025,314,1451,267,552,145,12,18,10,16,0,21
0500000US13113,"Fayette County, Georgia",39753,443,32372,558,27998,657,4152,417,115,56,69,44,38,40,7381,514,5014,454,2246,330,85,54,36,44,0,31
0500000US13165,"Jenkins County, Georgia",3409,270,2394,329,1980,316,414,142,0,19,0,19,0,19,1015,255,590,204,342,161,29,31,54,45,0,19
0500000US13217,"Newton County, Georgia",36626,483,24795,832,18627,747,5803,536,255,116,92,103,18,27,11831,774,6550,750,4884,595,221,121,176,135,0,31
0500000US13227,"Pickens County, Georgia",11841,318,8987,367,7054,395,1787,290,88,67,42,61,16,25,2854,353,1674,281,1067,236,87,69,26,36,0,28
0500000US13071,"Colquitt County, Georgia",15374,478,9416,475,6720,479,2490,375,170,87,31,43,5,8,5958,540,3728,459,1916,331,283,139,31,40,0,28
0500000US13085,"Dawson County, Georgia",8711,379,7117,379,5595,363,1467,272,41,43,0,25,14,24,1594,271,1055,235,419,159,89,59,31,47,0,25
0500000US13063,"Clayton County, Georgia",92845,898,46949,1029,35522,1155,10362,725,878,207,118,71,69,61,45896,1131,27732,1133,15943,994,1753,354,368,184,100,76
0500000US13139,"Hall County, Georgia",63931,684,43871,824,32991,782,9688,580,977,179,159,75,56,35,20060,792,9966,668,7806,640,1776,351,370,135,142,89
0500000US13149,"Heard County, Georgia",4489,162,3132,194,2331,186,753,184,48,51,0,21,0,21,1357,193,825,141,451,132,70,66,11,19,0,21
0500000US13141,"Hancock County, Georgia",2991,455,2188,347,1964,297,207,98,17,28,0,19,0,19,803,236,583,220,220,89,0,19,0,19,0,19
0500000US13189,"McDuffie County, Georgia",8103,289,4930,332,3979,302,905,177,15,18,10,15,21,35,3173,327,1925,316,1117,250,105,84,0,25,26,33
0500000US13211,"Morgan County, Georgia",6656,183,4974,241,4027,243,905,140,29,34,0,21,13,17,1682,212,989,197,680,164,13,17,0,21,0,21
0500000US13095,"Dougherty County, Georgia",34780,567,15797,535,13613,553,2022,293,144,68,10,12,8,10,18983,622,11899,727,6283,555,418,139,230,128,153,105
0500000US13111,"Fannin County, Georgia",10461,479,8175,380,6390,380,1737,260,22,28,26,25,0,25,2286,363,1666,289,501,174,52,51,57,79,10,18
0500000US13153,"Houston County, Georgia",56146,694,36156,966,28665,924,7115,721,291,132,85,99,0,31,19990,1032,11265,814,7336,601,894,291,282,160,213,142
0500000US13175,"Laurens County, Georgia",17183,369,10772,338,8740,316,1890,225,119,57,23,18,0,28,6411,384,4180,365,1957,281,238,145,17,24,19,28
0500000US13255,"Spalding County, Georgia",24137,478,14523,571,11900,572,2445,357,152,93,11,20,15,18,9614,556,5976,573,3241,453,325,160,55,56,17,29
0500000US13271,"Telfair County, Georgia",4931,339,3039,251,2158,291,818,252,7,11,18,22,38,57,1892,305,1182,228,678,220,30,40,0,21,2,3
0500000US13291,"Union County, Georgia",9070,444,7069,409,5737,330,1266,268,26,41,4,7,36,51,2001,338,1396,309,563,185,42,52,0,25,0,25
0500000US13303,"Washington County, Georgia",7359,252,4907,225,3865,240,957,196,69,47,16,15,0,25,2452,240,1443,195,910,202,82,61,17,22,0,25
0500000US13311,"White County, Georgia",11588,489,8713,528,6884,485,1779,272,0,25,50,57,0,25,2875,474,1852,343,951,279,72,58,0,25,0,25
0500000US13223,"Paulding County, Georgia",52389,497,40013,969,29523,907,9917,662,441,187,35,55,97,88,12376,915,8046,760,4005,514,232,172,27,31,66,72
0500000US13231,"Pike County, Georgia",6106,173,5057,201,3864,214,1127,167,52,37,1,2,13,20,1049,156,632,137,403,109,10,11,4,8,0,21
0500000US13245,"Richmond County, Georgia",72165,905,38442,907,32201,882,5878,531,304,118,23,26,36,38,33723,1091,22579,1002,10057,736,830,215,204,93,53,49
0500000US13267,"Tattnall County, Georgia",8237,288,5428,277,3660,305,1554,203,142,93,72,61,0,25,2809,271,1791,311,877,233,135,98,0,25,6,8
0500000US13019,"Berrien County, Georgia",7322,227,4896,265,3945,253,891,162,43,34,17,21,0,21,2426,239,1528,220,840,162,21,27,37,39,0,21
0500000US13295,"Walker County, Georgia",25709,642,18493,587,14457,578,3804,437,229,116,3,12,0,31,7216,621,4850,552,1973,327,300,145,93,97,0,31
0500000US13135,"Gwinnett County, Georgia",288724,1416,191178,2040,146093,1997,41811,1386,2607,430,347,123,320,129,97546,1919,54452,1919,37532,1661,4030,525,1046,265,486,203
0500000US13013,"Barrow County, Georgia",25319,383,18407,514,13696,492,4371,353,270,78,34,26,36,32,6912,464,3953,359,2807,361,148,62,4,6,0,31
0500000US13049,"Charlton County, Georgia",3559,195,2604,220,1918,206,657,168,22,20,0,21,7,13,955,173,593,152,362,128,0,21,0,21,0,21
0500000US13065,"Clinch County, Georgia",2502,234,1804,177,1431,161,337,88,36,36,0,19,0,19,698,193,427,151,209,96,62,52,0,19,0,19
0500000US13015,"Bartow County, Georgia",37351,532,24656,660,18571,668,5680,534,338,135,67,58,0,31,12695,731,7113,626,4932,527,475,183,133,113,42,54
0500000US13097,"Douglas County, Georgia",48968,505,31527,895,24834,867,6308,497,284,139,76,77,25,33,17441,832,11102,821,5754,635,492,207,88,84,5,14
0500000US13131,"Grady County, Georgia",9037,287,5925,316,4500,300,1370,221,51,48,0,25,4,6,3112,305,1591,218,1326,250,168,91,20,30,7,15
0500000US13161,"Jeff Davis County, Georgia",5270,270,3592,254,2506,282,954,192,71,63,61,51,0,21,1678,247,988,237,586,182,89,64,15,26,0,21
0500000US13209,"Montgomery County, Georgia",3039,180,2197,163,1661,146,524,95,5,9,7,8,0,19,842,130,557,100,230,81,33,40,22,25,0,19
0500000US13221,"Oglethorpe County, Georgia",5621,208,4431,238,3527,272,852,165,48,28,4,7,0,21,1190,215,830,182,311,104,49,49,0,21,0,21
0500000US13243,"Randolph County, Georgia",2616,213,1502,219,1207,221,277,104,18,16,0,19,0,19,1114,197,772,209,276,109,66,56,0,19,0,19
0500000US13247,"Rockdale County, Georgia",30521,434,20785,587,16821,637,3807,451,114,75,28,33,15,20,9736,668,5690,577,3567,442,471,193,0,31,8,13
0500000US13299,"Ware County, Georgia",13901,381,9037,462,7206,425,1799,309,13,26,0,28,19,25,4864,478,3272,494,1385,271,160,94,47,62,0,28
0500000US13305,"Wayne County, Georgia",10353,345,6614,345,5121,317,1393,231,90,72,0,25,10,15,3739,328,2197,298,1346,264,184,132,12,20,0,25
0500000US13309,"Wheeler County, Georgia",1937,168,1190,128,886,113,265,88,32,48,0,19,7,11,747,169,540,132,182,80,20,31,2,4,3,8
0500000US13315,"Wilcox County, Georgia",2606,150,1980,118,1589,115,384,78,6,10,1,2,0,19,626,112,382,92,194,59,50,34,0,19,0,19
0500000US13009,"Baldwin County, Georgia",16122,547,9006,428,7632,439,1323,263,42,45,9,14,0,28,7116,522,5094,511,1837,375,96,76,65,73,24,38
0500000US13031,"Bulloch County, Georgia",26955,650,14413,527,10980,631,3286,394,92,56,37,29,18,29,12542,803,8104,618,3936,612,354,147,106,88,42,58
0500000US13059,"Clarke County, Georgia",47224,555,18420,746,15564,653,2619,342,184,81,34,41,19,33,28804,768,19193,842,8809,627,627,182,141,68,34,32
0500000US13101,"Echols County, Georgia",1559,119,1089,142,881,141,201,81,0,13,7,11,0,13,470,121,276,98,152,86,42,39,0,13,0,13
0500000US13127,"Glynn County, Georgia",33777,620,21005,577,16873,622,3917,461,96,73,119,111,0,31,12772,596,8149,545,4159,505,295,133,64,59,105,103
0500000US13143,"Haralson County, Georgia",11128,275,7605,350,5493,358,2022,281,68,63,22,38,0,25,3523,358,2273,328,1142,237,49,43,59,54,0,25
0500000US13163,"Jefferson County, Georgia",5609,248,3699,232,3087,220,591,125,21,26,0,21,0,21,1910,236,1331,222,446,133,109,94,22,34,2,4
0500000US13169,"Jones County, Georgia",10510,289,8420,354,6424,335,1929,311,67,56,0,25,0,25,2090,327,1424,261,594,185,42,69,0,25,30,48
0500000US13213,"Murray County, Georgia",14081,333,9743,404,6842,430,2747,358,144,80,10,18,0,28,4338,376,1976,318,2058,317,304,144,0,28,0,28
0500000US13215,"Muscogee County, Georgia",72924,769,35016,769,29029,697,5696,483,240,100,51,43,0,31,37908,919,25194,907,11501,675,880,228,292,141,41,45
0500000US13241,"Rabun County, Georgia",6563,376,4910,317,4097,260,718,157,76,58,19,20,0,21,1653,249,1187,232,401,116,59,52,6,9,0,21
0500000US13259,"Stewart County, Georgia",1826,180,1291,141,1065,167,213,95,13,20,0,19,0,19,535,165,474,159,61,47,0,19,0,19,0,19
0500000US13283,"Treutlen County, Georgia",2641,192,1873,190,1499,203,324,106,50,55,0,19,0,19,768,155,491,143,251,96,6,9,20,30,0,19
0500000US13155,"Irwin County, Georgia",3291,164,2442,191,2165,198,254,88,23,25,0,19,0,19,849,193,583,158,266,132,0,19,0,19,0,19
0500000US13003,"Atkinson County, Georgia",2785,139,2093,132,1432,117,583,113,72,52,0,19,6,10,692,98,495,106,190,73,7,13,0,19,0,19
0500000US13005,"Bacon County, Georgia",3966,180,2711,189,2125,190,500,133,18,18,68,87,0,21,1255,192,698,144,523,152,14,40,20,34,0,21
0500000US13025,"Brantley County, Georgia",6564,311,5271,354,3947,348,1209,213,115,84,0,21,0,21,1293,276,902,217,317,143,3,7,71,87,0,21
0500000US16087,"Washington County, Idaho",4018,151,2824,163,2347,146,407,83,40,53,22,28,8,14,1194,173,689,133,466,128,39,43,0,19,0,19
0500000US16031,"Cassia County, Idaho",7904,171,5508,208,3923,212,1505,188,80,54,0,22,0,22,2396,219,1004,158,1221,185,162,87,7,9,2,3
0500000US16045,"Gem County, Idaho",6583,192,4836,277,3791,265,976,149,36,33,23,37,10,15,1747,268,1395,253,300,95,5,8,47,56,0,19
0500000US16085,"Valley County, Idaho",3461,357,2725,275,2290,287,433,151,0,19,0,19,2,4,736,265,579,239,143,107,14,21,0,19,0,19
0500000US16003,"Adams County, Idaho",1675,101,1350,105,1192,107,143,47,15,18,0,12,0,12,325,58,212,52,95,35,18,14,0,12,0,12
0500000US16069,"Nez Perce County, Idaho",16302,290,11498,338,9143,361,2124,259,206,117,14,15,11,19,4804,339,3141,328,1531,214,102,53,25,26,5,6
0500000US16055,"Kootenai County, Idaho",60497,642,42635,967,34448,938,7699,643,399,136,71,49,18,17,17862,953,10894,641,6381,755,379,176,140,114,68,66
0500000US16061,"Lewis County, Idaho",1632,38,1167,50,952,46,186,35,18,9,0,12,11,15,465,41,353,37,102,28,10,7,0,12,0,12
0500000US16023,"Butte County, Idaho",1050,82,884,80,751,83,118,36,12,12,3,4,0,12,166,45,119,45,44,20,3,6,0,12,0,12
0500000US16083,"Twin Falls County, Idaho",30697,415,21051,522,16167,559,4671,414,198,84,15,19,0,28,9646,556,6158,589,2877,433,430,162,113,121,68,82
0500000US16073,"Owyhee County, Idaho",4250,136,3000,191,2112,152,697,140,113,63,78,58,0,19,1250,177,764,144,417,94,49,32,20,25,0,19
0500000US16015,"Boise County, Idaho",3110,157,2608,165,2193,164,388,93,18,20,0,17,9,14,502,114,342,106,150,62,0,17,10,13,0,17
0500000US16029,"Caribou County, Idaho",2618,123,2087,90,1604,99,433,92,48,29,2,4,0,17,531,126,281,94,236,84,7,10,7,12,0,17
0500000US16001,"Ada County, Idaho",168741,1097,115369,1448,94429,1525,19964,1126,631,176,215,169,130,96,53372,1302,35936,1272,16071,1008,1015,285,276,133,74,64
0500000US16005,"Bannock County, Idaho",30841,361,21044,481,16549,513,4119,367,338,120,33,26,5,7,9797,500,6115,433,3348,409,242,87,83,75,9,13
0500000US16011,"Bingham County, Idaho",14772,378,11174,385,8292,370,2466,266,325,118,74,57,17,26,3598,354,2104,338,1384,235,64,40,46,58,0,25
0500000US16025,"Camas County, Idaho",357,45,268,47,225,47,38,18,5,7,0,12,0,12,89,31,47,27,42,19,0,12,0,12,0,12
0500000US16027,"Canyon County, Idaho",70847,568,48290,1051,34496,981,12450,769,1119,256,164,85,61,69,22557,933,11746,741,9128,725,1290,279,296,127,97,77
0500000US16051,"Jefferson County, Idaho",8647,178,6889,270,4811,280,1876,245,175,73,17,19,10,15,1758,242,947,220,658,180,138,101,0,22,15,23
0500000US16057,"Latah County, Idaho",15530,333,8232,305,6721,304,1391,223,70,46,43,53,7,10,7298,382,4605,406,2557,402,36,32,55,68,45,67
0500000US16075,"Payette County, Idaho",8768,188,6368,281,4736,322,1372,260,165,93,59,54,36,43,2400,295,1366,264,803,205,205,113,0,22,26,40
0500000US16009,"Benewah County, Idaho",3346,191,2447,152,1959,137,422,79,47,32,2,4,17,10,899,151,529,95,249,74,102,74,19,31,0,17
0500000US16033,"Clark County, Idaho",305,51,190,49,111,40,60,28,19,27,0,12,0,12,115,41,36,17,54,30,25,27,0,12,0,12
0500000US16039,"Elmore County, Idaho",10285,290,5972,319,4483,290,1329,253,153,83,7,10,0,22,4313,371,2732,308,1542,223,28,29,11,18,0,22
0500000US16043,"Fremont County, Idaho",4309,167,3503,177,2476,193,963,174,64,34,0,19,0,19,806,123,353,88,351,80,79,45,23,19,0,19
0500000US16079,"Shoshone County, Idaho",5540,165,3883,155,3216,155,641,110,23,19,1,4,2,3,1657,178,1124,146,436,97,52,36,45,40,0,19
0500000US16049,"Idaho County, Idaho",6466,258,5040,214,4169,232,706,145,125,86,24,22,16,16,1426,224,990,203,354,105,51,44,24,20,7,10
0500000US15001,"Hawaii County, Hawaii",68412,951,45767,1038,31448,956,12346,783,1173,232,615,163,185,72,22645,907,10515,686,9488,632,1515,304,769,183,358,149
