GEO_ID,NAME,B25044_001E,B25044_001M,B25044_002E,B25044_002M,B25044_003E,B25044_003M,B25044_004E,B25044_004M,B25044_005E,B25044_005M,B25044_006E,B25044_006M,B25044_007E,B25044_007M,B25044_008E,B25044_008M,B25044_009E,B25044_009M,B25044_010E,B25044_010M,B25044_011E,B25044_011M,B25044_012E,B25044_012M,B25044_013E,B25044_013M,B25044_014E,B25044_014M,B25044_015E,B25044_015M
0500000US12019,"Clay County, Florida",73398,911,54104,1086,901,237,13259,784,25450,993,10844,806,2981,375,669,199,19294,972,1067,293,8329,752,7406,758,1747,464,620,250,125,113
0500000US12067,"Lafayette County, Florida",2095,228,1653,212,70,52,420,114,674,189,362,106,67,46,60,71,442,181,89,77,293,178,60,62,0,19,0,19,0,19
0500000US12069,"Lake County, Florida",130190,1342,96761,1541,3213,463,37606,1138,38466,1330,12142,811,3904,557,1430,317,33429,1186,3665,519,16127,840,10628,851,2180,360,659,265,170,116
0500000US12089,"Nassau County, Florida",31241,476,24517,600,519,165,5948,523,11774,608,4557,415,1330,286,389,129,6724,481,728,196,3240,442,2153,309,455,162,137,78,11,19
0500000US12103,"Pinellas County, Florida",407720,2588,268015,2602,11097,543,111894,2019,108524,1902,27776,897,7027,554,1697,299,139705,1850,21769,990,74130,1608,36313,1126,6006,634,1165,237,322,122
0500000US12105,"Polk County, Florida",231260,2106,158475,2136,4746,397,59216,1489,64906,1676,21615,1027,6163,487,1829,293,72785,1755,8278,609,35803,1290,22600,1052,4705,525,1158,271,241,141
0500000US12111,"St. Lucie County, Florida",112872,1511,82616,1564,2313,410,32614,1549,33187,1520,10415,803,3112,538,975,211,30256,1413,3384,553,14630,1165,9628,1017,2182,452,340,177,92,110
0500000US12043,"Glades County, Florida",4433,288,3522,297,142,78,1399,195,1388,250,511,126,37,17,45,39,911,191,59,34,511,160,264,98,58,66,16,17,3,4
0500000US12051,"Hendry County, Florida",12027,476,7963,478,304,143,2472,332,2649,358,1680,334,680,187,178,109,4064,497,742,299,1775,396,1162,260,300,135,35,46,50,56
0500000US12061,"Indian River County, Florida",57403,1070,44838,921,1219,273,18127,819,19331,749,4867,558,1118,264,176,72,12565,818,1905,331,6713,636,3249,475,507,172,191,98,0,31
0500000US12063,"Jackson County, Florida",16894,448,12047,434,394,118,3550,346,4944,373,2179,279,684,158,296,99,4847,414,1013,221,2079,360,1436,236,227,118,72,49,20,31
0500000US12099,"Palm Beach County, Florida",548216,2650,376139,2880,12937,736,146586,2175,155662,2584,45309,1288,12226,736,3419,367,172077,2291,21142,1016,82429,1979,55178,1599,10679,740,2314,312,335,109
0500000US12109,"St. Johns County, Florida",86268,1122,67717,1182,1022,251,17839,905,35001,1289,10749,992,2395,317,711,207,18551,1089,1223,308,8838,858,6666,719,1433,363,300,171,91,108
0500000US12117,"Seminole County, Florida",167304,1310,109069,1445,2042,270,30646,997,51409,1154,18066,879,5398,507,1508,321,58235,1474,3889,524,28556,1321,19891,1024,4826,513,840,250,233,109
0500000US12086,"Miami-Dade County, Florida",870051,2771,449056,4208,19727,975,139952,2294,183605,2951,74519,1737,24413,1113,6840,576,420995,3514,70509,2132,199109,3162,120768,2547,23636,1098,5734,572,1239,220
0500000US12005,"Bay County, Florida",70199,1086,44545,972,1106,219,13493,668,19797,813,7913,556,1754,296,482,140,25654,990,3447,414,11765,705,8204,605,1841,293,359,122,38,36
0500000US12035,"Flagler County, Florida",40629,700,30796,796,613,166,10620,656,15115,737,3329,365,789,179,330,151,9833,683,897,204,4370,444,3748,444,567,165,237,116,14,17
0500000US12037,"Franklin County, Florida",4297,287,3251,277,83,49,1292,212,1284,160,447,101,140,72,5,9,1046,186,148,83,528,142,304,111,66,42,0,21,0,21
0500000US12047,"Hamilton County, Florida",4485,224,3140,203,131,70,1049,195,1171,196,602,133,178,90,9,17,1345,191,299,117,602,122,370,165,69,59,5,10,0,21
0500000US12077,"Liberty County, Florida",2381,263,1793,223,81,56,469,121,590,130,418,120,172,81,63,48,588,145,49,40,286,106,153,70,52,41,48,51,0,19
0500000US12119,"Sumter County, Florida",54636,979,49041,910,902,217,31709,1053,13214,861,2337,388,667,211,212,112,5595,587,864,232,2941,406,1557,394,171,73,49,39,13,15
0500000US12039,"Gadsden County, Florida",17080,493,12134,494,792,272,3586,468,4488,405,2338,339,608,185,322,111,4946,488,1209,226,2426,354,895,200,382,167,34,54,0,28
0500000US12059,"Holmes County, Florida",7016,264,5367,269,243,92,1708,245,2197,256,740,165,346,110,133,63,1649,214,266,98,773,170,395,120,107,65,93,63,15,17
0500000US12071,"Lee County, Florida",271861,2297,191954,2092,5102,512,78354,1519,80074,1690,20999,1050,5690,522,1735,289,79907,1743,8412,696,38540,1455,25678,1091,5954,594,1044,218,279,139
0500000US12083,"Marion County, Florida",136514,1543,103534,1482,2942,422,45248,1358,39129,1337,12031,849,3407,468,777,219,32980,1420,4102,610,17610,1011,9153,745,1609,368,388,164,118,65
0500000US12021,"Collier County, Florida",140942,1584,102429,1295,2095,305,40541,1223,44687,1286,11393,828,2865,464,848,236,38513,1274,5130,553,17610,1004,12636,765,2490,407,516,178,131,116
0500000US12095,"Orange County, Florida",458613,2664,250719,2785,6735,561,71347,1898,117625,2360,40148,1835,11733,956,3131,479,207894,2491,20960,1076,101884,2242,66336,1890,14587,979,3592,667,535,194
0500000US12101,"Pasco County, Florida",199227,1567,143456,1848,4533,391,55942,1409,59652,1529,17410,838,4558,397,1361,218,55771,1372,6505,592,27113,950,17746,900,3399,390,849,233,159,103
0500000US12055,"Highlands County, Florida",41026,856,30913,788,947,201,15665,729,10880,665,2652,333,484,156,285,110,10113,653,1242,269,5829,560,2565,391,403,162,74,81,0,31
0500000US12121,"Suwannee County, Florida",15083,521,10841,565,250,139,3112,363,4821,465,1910,328,540,166,208,110,4242,480,624,210,2014,459,1128,294,257,155,165,155,54,66
0500000US12027,"DeSoto County, Florida",11996,441,8383,386,361,105,3477,323,3165,326,1070,175,224,84,86,44,3613,379,475,170,1642,296,1029,219,369,146,98,86,0,28
0500000US12013,"Calhoun County, Florida",4556,233,3754,249,179,67,1135,200,1631,209,546,129,184,89,79,62,802,167,130,71,328,119,226,111,118,72,0,21,0,21
0500000US12023,"Columbia County, Florida",24985,454,18328,525,531,154,6560,532,7280,465,2744,349,936,196,277,128,6657,517,773,230,3198,382,2140,307,323,140,170,79,53,51
0500000US12029,"Dixie County, Florida",6520,332,5031,304,215,108,1762,258,1999,257,838,185,96,59,121,76,1489,252,356,138,563,169,479,166,91,75,0,21,0,21
0500000US12107,"Putnam County, Florida",28264,653,20641,634,1002,231,6901,478,8203,511,3458,415,756,196,321,120,7623,615,1082,239,4318,458,1659,287,453,143,105,78,6,11
0500000US12125,"Union County, Florida",3892,408,2690,354,28,26,871,165,1237,236,350,108,160,81,44,34,1202,191,176,99,580,135,399,113,46,46,1,2,0,21
0500000US12081,"Manatee County, Florida",143652,1377,102843,1468,2697,397,40381,1105,44118,958,12145,751,2814,326,688,168,40809,1198,4275,502,20242,840,12593,920,3043,434,529,151,127,92
0500000US12075,"Levy County, Florida",16433,360,12685,483,327,109,4427,401,5485,393,1797,271,457,120,192,87,3748,473,519,120,1975,313,1081,276,124,76,49,45,0,28
0500000US12003,"Baker County, Florida",8625,380,6524,427,37,36,1421,231,2814,351,1525,275,582,185,145,81,2101,380,130,103,1077,311,623,240,255,124,16,24,0,25
0500000US12127,"Volusia County, Florida",212985,1620,149330,1722,4637,417,55698,1387,62622,1573,19535,949,5493,520,1345,218,63655,1415,8221,623,32460,1145,18501,969,3728,428,587,176,158,78
0500000US12073,"Leon County, Florida",112918,891,59910,897,1367,210,17816,817,27083,961,10229,596,2560,320,855,159,53008,1027,5817,608,24875,992,16435,847,4226,516,1417,305,238,102
0500000US12079,"Madison County, Florida",6682,226,5138,265,349,111,1514,222,1791,223,1171,241,226,80,87,59,1544,228,437,137,627,144,267,94,196,90,17,16,0,21
0500000US12033,"Escambia County, Florida",118740,1075,72598,1244,2054,282,23081,1062,33470,974,10737,769,2540,317,716,167,46142,1284,4869,518,22998,938,15095,899,2565,403,514,156,101,63
0500000US12053,"Hernando County, Florida",73541,824,57201,978,1479,243,22142,609,23767,862,7084,498,2093,304,636,189,16340,782,1624,261,8064,602,5427,481,1053,258,105,72,67,58
0500000US13037,"Calhoun County, Georgia",1853,119,1226,128,74,36,362,75,492,97,162,47,91,42,45,36,627,111,122,55,352,86,88,38,30,27,23,20,12,20
0500000US13193,"Macon County, Georgia",4673,258,3037,268,233,106,880,197,1052,183,634,131,208,95,30,23,1636,236,441,126,630,154,459,145,80,53,26,39,0,21
0500000US13023,"Bleckley County, Georgia",4168,229,2984,192,29,36,767,150,1274,189,566,139,246,89,102,64,1184,222,235,103,660,170,231,94,58,58,0,21,0,21
0500000US13021,"Bibb County, Georgia",58010,762,30512,729,973,168,8680,594,12729,603,5531,389,1929,323,670,195,27498,1036,5836,546,13792,820,6409,595,1224,252,155,85,82,72
0500000US13197,"Marion County, Georgia",3331,206,2457,204,52,44,586,138,1036,191,535,117,120,66,128,84,874,156,163,79,411,116,216,100,61,41,19,23,4,6
0500000US13249,"Schley County, Georgia",1877,137,1309,119,26,19,339,78,489,92,265,68,130,49,60,46,568,99,108,38,244,69,136,48,80,48,0,19,0,19
0500000US13093,"Dooly County, Georgia",4861,303,3393,279,116,64,1036,219,1290,236,654,132,117,52,180,93,1468,253,385,129,543,169,396,131,85,67,18,28,41,55
0500000US13119,"Franklin County, Georgia",8305,273,5462,266,119,54,1346,203,1760,250,1504,234,525,141,208,83,2843,286,425,115,1262,218,827,172,242,105,87,69,0,25
0500000US13103,"Effingham County, Georgia",20489,327,15535,503,223,97,2788,316,6471,467,3737,441,1743,287,573,143,4954,436,329,154,2394,335,1734,263,287,103,157,89,53,56
0500000US13171,"Lamar County, Georgia",6368,293,4424,309,126,81,803,166,1938,316,815,204,339,108,403,156,1944,270,269,113,869,228,534,157,175,108,74,78,23,35
0500000US13107,"Emanuel County, Georgia",8392,269,5507,301,252,113,1523,219,2175,242,1139,208,231,89,187,72,2885,296,603,199,1248,235,983,215,47,34,1,3,3,5
0500000US13239,"Quitman County, Georgia",934,88,642,100,43,33,210,62,204,68,129,45,30,29,26,20,292,77,49,38,182,73,57,31,0,13,0,13,4,7
0500000US13159,"Jasper County, Georgia",5087,211,3798,236,78,52,942,176,1357,193,747,147,487,135,187,74,1289,221,213,97,560,133,306,98,136,76,47,48,27,35
0500000US13167,"Johnson County, Georgia",3361,139,2293,142,73,46,526,125,1016,152,475,111,162,68,41,29,1068,162,307,112,430,103,254,89,50,37,19,28,8,12
0500000US13179,"Liberty County, Georgia",23232,524,10332,463,369,106,2780,347,3949,398,1995,258,843,139,396,118,12900,640,1069,254,5874,495,4708,488,1085,231,164,71,0,31
0500000US13205,"Mitchell County, Georgia",7889,271,4976,293,303,107,1176,234,2091,254,935,241,399,141,72,58,2913,331,626,182,1422,257,711,182,128,72,0,25,26,42
0500000US13253,"Seminole County, Georgia",3325,191,2276,196,129,59,689,161,829,136,448,110,129,62,52,45,1049,149,145,74,507,112,255,85,99,69,35,28,8,12
0500000US13277,"Tift County, Georgia",15058,328,8883,382,372,135,2536,341,3773,328,1603,276,489,131,110,67,6175,424,1370,266,3356,341,1053,252,306,141,84,60,6,10
0500000US13289,"Twiggs County, Georgia",3031,179,2405,185,182,85,740,134,840,157,424,115,174,72,45,36,626,140,104,53,349,116,104,55,25,32,28,29,16,20
0500000US13233,"Polk County, Georgia",15011,412,9760,473,298,111,1625,261,4240,386,2285,327,820,183,492,174,5251,510,863,234,2638,384,1317,319,319,148,69,55,45,71
0500000US13263,"Talbot County, Georgia",2766,119,2175,127,112,51,612,115,576,100,454,100,244,70,177,58,591,113,128,47,258,81,166,67,18,20,0,19,21,23
0500000US13269,"Taylor County, Georgia",3437,213,2450,180,64,34,686,154,1135,173,417,112,109,51,39,32,987,178,213,79,434,121,258,108,70,53,8,13,4,6
0500000US13273,"Terrell County, Georgia",3247,158,1841,135,119,58,487,104,758,101,356,81,73,44,48,38,1406,140,271,94,640,130,385,84,25,21,63,38,22,20
0500000US13275,"Thomas County, Georgia",17352,404,10963,445,318,136,3044,348,4198,318,2497,270,712,182,194,72,6389,488,938,260,3325,429,1648,272,287,137,191,89,0,28
0500000US13279,"Toombs County, Georgia",10403,274,6115,372,116,78,1776,305,2178,311,1388,225,511,187,146,80,4288,371,792,230,2206,305,1024,262,247,134,13,15,6,11
0500000US13319,"Wilkinson County, Georgia",3237,125,2438,127,113,44,697,124,898,108,512,82,184,59,34,19,799,120,145,51,397,99,175,62,74,40,8,8,0,19
0500000US13017,"Ben Hill County, Georgia",6569,278,3905,291,309,119,1485,248,1261,209,603,144,143,67,104,65,2664,320,731,214,1315,262,488,147,108,82,11,12,11,18
0500000US13033,"Burke County, Georgia",8184,278,5774,305,273,100,1262,247,2107,256,1225,203,649,189,258,117,2410,322,450,136,1235,252,494,138,108,70,79,56,44,66
0500000US13047,"Catoosa County, Georgia",24636,447,18480,538,263,111,4112,470,8296,587,3981,434,1196,255,632,200,6156,566,615,220,2843,416,2114,406,418,151,117,88,49,47
0500000US13053,"Chattahoochee County, Georgia",2550,222,663,94,54,43,192,68,176,82,128,49,67,38,46,44,1887,239,95,68,661,157,950,141,117,53,64,38,0,21
0500000US13055,"Chattooga County, Georgia",9098,263,6080,357,174,75,1255,199,2449,301,1527,220,547,152,128,60,3018,310,352,135,1299,163,1009,184,300,129,58,45,0,25
0500000US13073,"Columbia County, Georgia",46840,944,37026,952,538,173,7015,541,17529,899,7928,633,2933,470,1083,291,9814,775,607,230,4341,581,3882,592,759,214,197,109,28,47
0500000US13087,"Decatur County, Georgia",10153,311,5761,368,215,85,1427,216,2382,261,1115,189,390,131,232,104,4392,393,694,198,2417,316,1121,283,116,82,37,42,7,10
0500000US13115,"Floyd County, Georgia",35633,519,21469,639,660,130,4898,472,8645,529,4722,437,1854,345,690,181,14164,656,2366,342,6390,567,4101,499,964,233,224,104,119,100
0500000US13117,"Forsyth County, Georgia",73675,456,61629,637,661,120,10213,555,32346,801,13245,585,3979,354,1185,205,12046,559,633,169,4387,411,5196,489,1330,238,395,111,105,84
0500000US13137,"Habersham County, Georgia",15195,415,11667,427,464,159,2583,309,4607,426,2801,335,768,162,444,124,3528,401,353,136,1667,313,1151,218,289,136,68,44,0,28
0500000US13185,"Lowndes County, Georgia",40472,531,21160,540,487,119,5502,486,9219,554,4112,354,1289,307,551,151,19312,676,2670,380,9095,708,5875,604,1367,318,201,99,104,85
0500000US13199,"Meriwether County, Georgia",8151,321,5470,310,313,124,1189,212,2040,247,1223,201,503,142,202,82,2681,328,589,182,1142,255,625,152,200,88,96,64,29,48
0500000US13207,"Monroe County, Georgia",9803,289,7763,316,316,146,1589,248,2941,276,1881,284,746,152,290,104,2040,283,165,76,1023,214,661,199,159,86,12,17,20,30
0500000US13261,"Sumter County, Georgia",11758,369,6561,348,272,108,1789,287,2594,300,1385,252,292,101,229,109,5197,374,960,197,2870,343,1065,206,225,95,77,74,0,28
0500000US13265,"Taliaferro County, Georgia",612,65,423,53,27,13,149,38,109,26,74,23,44,23,20,11,189,48,45,17,83,32,33,19,11,11,14,19,3,4
0500000US13007,"Baker County, Georgia",1385,139,939,136,41,42,305,110,317,85,193,66,41,35,42,26,446,85,75,46,203,73,87,43,64,42,10,12,7,12
0500000US13035,"Butts County, Georgia",8157,278,5841,367,275,148,1329,251,2133,314,1438,269,496,185,170,98,2316,330,264,139,1284,266,417,145,288,123,63,71,0,25
0500000US13043,"Candler County, Georgia",3965,185,2378,172,70,39,618,139,1039,170,408,118,192,71,51,33,1587,160,305,130,784,152,346,120,152,80,0,21,0,21
0500000US13045,"Carroll County, Georgia",41150,609,26850,763,591,218,5242,494,11758,660,6120,554,2264,361,875,205,14300,782,1594,357,6376,632,4590,564,1020,319,532,194,188,137
0500000US13079,"Crawford County, Georgia",4637,203,3597,199,226,110,751,149,1351,185,855,173,349,129,65,42,1040,239,52,29,566,209,221,86,153,85,37,42,11,18
0500000US13081,"Crisp County, Georgia",8329,425,4790,364,148,87,1340,245,2094,311,798,165,305,115,105,68,3539,378,889,267,1327,264,1006,265,241,122,43,58,33,29
0500000US13077,"Coweta County, Georgia",51308,444,37015,763,791,234,6563,527,15878,807,9549,633,2879,428,1355,284,14293,784,1416,367,6710,693,4447,588,1255,256,389,144,76,68
0500000US13067,"Cobb County, Georgia",277222,1470,178162,1841,2219,344,39269,1272,86572,1670,36178,1253,10727,611,3197,397,99060,1891,8140,828,48510,1630,32600,1506,7456,681,1832,367,522,241
0500000US13083,"Dade County, Georgia",6070,241,4510,220,244,125,960,175,1749,224,989,152,350,88,218,82,1560,248,176,92,665,167,542,149,169,79,0,21,8,12
0500000US13297,"Walton County, Georgia",31133,390,22822,624,312,97,4566,485,10015,731,5153,450,2038,260,738,148,8311,590,677,200,3554,390,3042,405,812,185,205,86,21,24
0500000US13027,"Brooks County, Georgia",6350,257,4748,277,228,87,1270,213,1840,264,926,179,355,129,129,87,1602,238,174,69,801,201,541,139,67,47,13,14,6,12
0500000US13091,"Dodge County, Georgia",7694,414,5091,322,202,104,1326,180,2054,255,961,214,405,134,143,77,2603,343,477,163,1412,246,544,191,107,66,55,54,8,13
0500000US13105,"Elbert County, Georgia",7491,279,5466,273,187,82,1546,232,1834,231,1348,238,406,108,145,75,2025,314,481,128,980,232,427,156,125,82,12,21,0,21
0500000US13113,"Fayette County, Georgia",39753,443,32372,558,406,126,5581,455,13605,622,8542,512,2992,349,1246,213,7381,514,629,184,3444,411,2314,336,787,283,173,107,34,33
0500000US13165,"Jenkins County, Georgia",3409,270,2394,329,184,129,766,202,815,217,421,120,183,104,25,30,1015,255,198,132,456,183,339,161,22,33,0,19,0,19
0500000US13217,"Newton County, Georgia",36626,483,24795,832,546,184,5126,539,10783,805,5280,581,2268,356,792,225,11831,774,1441,383,4975,545,3440,516,1591,363,271,138,113,98
